	0	1	2	3	4	5	6	7	8	9
Sentence3783	('model1-model2', 0.7263221002217536)	('model1-model3', 0.8828857382462147)	('model1-model4', 0.7997889033863542)	('model1-model5', 0.7622265244539679)	('model2-model3', 0.8370914902163654)	('model2-model4', 0.5791344882962494)	('model2-model5', 0.5310718660898908)	('model3-model4', 0.8393182931595439)	('model3-model5', 0.8002234787628022)	('model4-model5', 0.9964996689202105)
Sentence3784	('model1-model2', 0.9755474885784571)	('model1-model3', 0.9694264028645825)	('model1-model4', 0.9747197858993643)	('model1-model5', 0.9676326239073534)	('model2-model3', 0.9947341743648144)	('model2-model4', 0.9896787836327429)	('model2-model5', 0.9927360132902286)	('model3-model4', 0.986729922690855)	('model3-model5', 0.9850494011358514)	('model4-model5', 0.9846964796936898)
Sentence3785	('model1-model2', 0.9300532411551422)	('model1-model3', 0.9243981666652471)	('model1-model4', 0.9300872327563682)	('model1-model5', 0.9290879863965761)	('model2-model3', 0.9529916802101231)	('model2-model4', 0.97439119569462)	('model2-model5', 0.9645186898180546)	('model3-model4', 0.9786216205679773)	('model3-model5', 0.9656468870008658)	('model4-model5', 0.9837577299349116)
Sentence3786	('model1-model2', 0.9090313508845345)	('model1-model3', 0.45962735987049386)	('model1-model4', 0.4146442144313646)	('model1-model5', 0.548965196818058)	('model2-model3', 0.5282124940008192)	('model2-model4', 0.3522082237986393)	('model2-model5', 0.3580544888706471)	('model3-model4', 0.59336610396393)	('model3-model5', 0.43055977353849967)	('model4-model5', 0.45924263746789634)
Sentence3787	('model1-model2', 0.9878674618182834)	('model1-model3', 0.9869740241643258)	('model1-model4', 0.9939171967352647)	('model1-model5', 0.9960695269636048)	('model2-model3', 0.9790397547409806)	('model2-model4', 0.9857821272000917)	('model2-model5', 0.9883382578873594)	('model3-model4', 0.9852331208292705)	('model3-model5', 0.989325240906119)	('model4-model5', 0.9918914189490214)
Sentence3788	('model1-model2', 0.991323549701709)	('model1-model3', 0.9629010934213632)	('model1-model4', 0.9803320158952753)	('model1-model5', 0.9831340645126293)	('model2-model3', 0.9635754108907255)	('model2-model4', 0.9781477465569679)	('model2-model5', 0.9791818786753425)	('model3-model4', 0.9699794920789632)	('model3-model5', 0.9760013580408234)	('model4-model5', 0.9894769470395083)
Sentence3789	('model1-model2', 0.998070117210657)	('model1-model3', 1.0000000000000002)	('model1-model4', 1.0000000000000002)	('model1-model5', 1.0000000000000002)	('model2-model3', 0.998070117210657)	('model2-model4', 0.998070117210657)	('model2-model5', 0.998070117210657)	('model3-model4', 1.0000000000000002)	('model3-model5', 1.0000000000000002)	('model4-model5', 1.0000000000000002)
Sentence3790	('model1-model2', 0.9416729555642479)	('model1-model3', 0.9227522892656919)	('model1-model4', 0.9561939166784951)	('model1-model5', 0.6078305470735169)	('model2-model3', 0.9014667317465686)	('model2-model4', 0.9664593005123349)	('model2-model5', 0.517469540431826)	('model3-model4', 0.9247895637541064)	('model3-model5', 0.42289003161103106)	('model4-model5', 0.5725092775393128)
Sentence3791	('model1-model2', 1.0000000000000002)	('model1-model3', 1.0000000000000002)	('model1-model4', 1.0000000000000002)	('model1-model5', 1.0000000000000002)	('model2-model3', 1.0000000000000002)	('model2-model4', 1.0000000000000002)	('model2-model5', 1.0000000000000002)	('model3-model4', 1.0000000000000002)	('model3-model5', 1.0000000000000002)	('model4-model5', 1.0000000000000002)
Sentence3792	('model1-model2', 0.8808303292720552)	('model1-model3', 0.9999999999999998)	('model1-model4', 0.9825648444094606)	('model1-model5', 0.9954954725939523)	('model2-model3', 0.8808303292720552)	('model2-model4', 0.8754208799775302)	('model2-model5', 0.8907810589600216)	('model3-model4', 0.9825648444094606)	('model3-model5', 0.9954954725939523)	('model4-model5', 0.97439119569462)
Sentence3793	('model1-model2', 0.9842057328606898)	('model1-model3', 0.9805075722438356)	('model1-model4', 0.9924835470050423)	('model1-model5', 0.9930401717834683)	('model2-model3', 0.9890082821760893)	('model2-model4', 0.9910864028641864)	('model2-model5', 0.9876643307970129)	('model3-model4', 0.9861957882429571)	('model3-model5', 0.9878400536904173)	('model4-model5', 0.9952477608236644)
Sentence3794	('model1-model2', 0.9813530149821339)	('model1-model3', 0.9579389640386958)	('model1-model4', 0.9753984140866876)	('model1-model5', 0.9955002297078388)	('model2-model3', 0.94288458415192)	('model2-model4', 0.9678730164776203)	('model2-model5', 0.9767547513254082)	('model3-model4', 0.9260498033115712)	('model3-model5', 0.9592712306918569)	('model4-model5', 0.9723852694534327)
Sentence3795	('model1-model2', 0.8715824331908237)	('model1-model3', 0.8251361695925794)	('model1-model4', 0.8226098226808154)	('model1-model5', 0.8437863213990897)	('model2-model3', 0.9045923473730973)	('model2-model4', 0.9249235370299234)	('model2-model5', 0.9219544457292888)	('model3-model4', 0.9415036632591287)	('model3-model5', 0.9498021451608242)	('model4-model5', 0.9857160402833807)
Sentence3796	('model1-model2', 0.9012265026332792)	('model1-model3', 0.909952284270812)	('model1-model4', 0.9007113688371855)	('model1-model5', 0.8781900205406127)	('model2-model3', 0.9416724419626005)	('model2-model4', 0.7890224274236085)	('model2-model5', 0.9395722019157741)	('model3-model4', 0.8345297447772715)	('model3-model5', 0.9717429260306737)	('model4-model5', 0.7917261101406425)
Sentence3797	('model1-model2', 0.9346003489072228)	('model1-model3', 0.9521904571390466)	('model1-model4', 0.9685365574221053)	('model1-model5', 0.9755236642118632)	('model2-model3', 0.9624651584792822)	('model2-model4', 0.9361174015441035)	('model2-model5', 0.9466458915222349)	('model3-model4', 0.9299811099505543)	('model3-model5', 0.9534579831350014)	('model4-model5', 0.951257748640097)
Sentence3798	('model1-model2', 0.9892546561218547)	('model1-model3', 1.0)	('model1-model4', 0.985193792963129)	('model1-model5', 0.9392458645614157)	('model2-model3', 0.9892546561218547)	('model2-model4', 0.9881663521204402)	('model2-model5', 0.951789847860951)	('model3-model4', 0.985193792963129)	('model3-model5', 0.9392458645614157)	('model4-model5', 0.9128790897907547)
Sentence3799	('model1-model2', 0.9486631332497708)	('model1-model3', 0.9746014694818131)	('model1-model4', 0.9307374165183802)	('model1-model5', 0.9628404349271998)	('model2-model3', 0.9860687034666945)	('model2-model4', 0.9771664816939875)	('model2-model5', 0.9851302774511452)	('model3-model4', 0.9632593476669135)	('model3-model5', 0.9918592827699981)	('model4-model5', 0.959603421722869)
Sentence3800	('model1-model2', 0.9859885790735767)	('model1-model3', 0.9795782010046422)	('model1-model4', 0.9854074522982434)	('model1-model5', 0.9813019837687273)	('model2-model3', 0.9937445617045823)	('model2-model4', 0.9861751233273162)	('model2-model5', 0.9907869956054669)	('model3-model4', 0.9806976923975151)	('model3-model5', 0.9820439782968758)	('model4-model5', 0.9839160118215028)
Sentence3801	('model1-model2', 0.7451543022362508)	('model1-model3', 0.9891678542808751)	('model1-model4', 0.9575452194898896)	('model1-model5', 0.329252303934259)	('model2-model3', 0.7329737158513311)	('model2-model4', 0.8169313398988198)	('model2-model5', 0.7128097984933984)	('model3-model4', 0.9710070049314898)	('model3-model5', 0.32496684180984076)	('model4-model5', 0.40613846605344767)
Sentence3802	('model1-model2', 1.0)	('model1-model3', 0.9960764138828633)	('model1-model4', 0.9993024066119974)	('model1-model5', 1.0)	('model2-model3', 0.9960764138828633)	('model2-model4', 0.9993024066119974)	('model2-model5', 1.0)	('model3-model4', 0.9953059144521149)	('model3-model5', 0.9960764138828633)	('model4-model5', 0.9993024066119974)
Sentence3803	('model1-model2', 0.9549146467922893)	('model1-model3', 0.8687103590904286)	('model1-model4', 0.8561705168704343)	('model1-model5', 0.8453339600792034)	('model2-model3', 0.9023622445849065)	('model2-model4', 0.9028208064285358)	('model2-model5', 0.8728080345608409)	('model3-model4', 0.9547920752586628)	('model3-model5', 0.8226127456606226)	('model4-model5', 0.8508761414438268)
Sentence3804	('model1-model2', 0.9817086875220711)	('model1-model3', 0.981257733438856)	('model1-model4', 0.9934183351585302)	('model1-model5', 0.9892530016488301)	('model2-model3', 0.9799105357086025)	('model2-model4', 0.9764566143424093)	('model2-model5', 0.971456336596648)	('model3-model4', 0.9817227084880508)	('model3-model5', 0.9778994028571703)	('model4-model5', 0.9939521302077107)
Sentence3805	('model1-model2', 0.9898189491083116)	('model1-model3', 0.9861349079525935)	('model1-model4', 0.9753062504874344)	('model1-model5', 0.9790431741289166)	('model2-model3', 0.9810019186501223)	('model2-model4', 0.9819523377297756)	('model2-model5', 0.9901676625911424)	('model3-model4', 0.9862381462923985)	('model3-model5', 0.9796617846510629)	('model4-model5', 0.9879600901083152)
Sentence3806	('model1-model2', 0.9864089785695753)	('model1-model3', 0.9744201927830763)	('model1-model4', 0.9919891900577794)	('model1-model5', 0.9900871579172109)	('model2-model3', 0.962867690888872)	('model2-model4', 0.9785070437169546)	('model2-model5', 0.9788310711264603)	('model3-model4', 0.9762323505294047)	('model3-model5', 0.9914161502144206)	('model4-model5', 0.982155757868903)
Sentence3807	('model1-model2', 0.8432740427115678)	('model1-model3', 0.8315218406202998)	('model1-model4', 0.36824479124923465)	('model1-model5', 0.9031262733621837)	('model2-model3', 0.6772962119561563)	('model2-model4', 0.25877606152018284)	('model2-model5', 0.8494578986499104)	('model3-model4', 0.6407454249058282)	('model3-model5', 0.8087360843031884)	('model4-model5', 0.36138058498776143)
Sentence3808	('model1-model2', 0.9738210784492767)	('model1-model3', 0.9865376631271221)	('model1-model4', 0.9896985559880462)	('model1-model5', 0.9703269804724689)	('model2-model3', 0.9764387209741135)	('model2-model4', 0.9809409966408505)	('model2-model5', 0.9757701275315593)	('model3-model4', 0.996319809863206)	('model3-model5', 0.981199203659567)	('model4-model5', 0.9791837591148355)
Sentence3809	('model1-model2', 0.9900604981476058)	('model1-model3', 0.9952923268339804)	('model1-model4', 0.9949384471976331)	('model1-model5', 0.9951218798022051)	('model2-model3', 0.9925470958000511)	('model2-model4', 0.9793909191650659)	('model2-model5', 0.992351100302226)	('model3-model4', 0.9853478458640934)	('model3-model5', 0.9986394085331235)	('model4-model5', 0.9835164835164835)
Sentence3810	('model1-model2', 0.9789283896098455)	('model1-model3', 0.9778562981920779)	('model1-model4', 0.944006850191265)	('model1-model5', 0.9590643087980757)	('model2-model3', 0.9931796418501998)	('model2-model4', 0.9595285541515627)	('model2-model5', 0.9749032322304059)	('model3-model4', 0.9481401853010507)	('model3-model5', 0.9762341587644153)	('model4-model5', 0.954345355238753)
Sentence3811	('model1-model2', 0.9746315171626337)	('model1-model3', 0.9876604501329056)	('model1-model4', 0.9855933548181277)	('model1-model5', 0.9878278081669908)	('model2-model3', 0.9816135829564875)	('model2-model4', 0.971225664722182)	('model2-model5', 0.9784377367546425)	('model3-model4', 0.9795760601992956)	('model3-model5', 0.9938645847147689)	('model4-model5', 0.982775880518925)
Sentence3812	('model1-model2', 0.9699771927293324)	('model1-model3', 0.9699771927293324)	('model1-model4', 0.9699771927293324)	('model1-model5', 0.9717984082695461)	('model2-model3', 1.0000000000000002)	('model2-model4', 1.0000000000000002)	('model2-model5', 0.9971357284828126)	('model3-model4', 1.0000000000000002)	('model3-model5', 0.9971357284828126)	('model4-model5', 0.9971357284828126)
Sentence3813	('model1-model2', 0.5484964702141375)	('model1-model3', 0.8734939759036143)	('model1-model4', 0.6260681175192098)	('model1-model5', 0.8249503426228527)	('model2-model3', 0.6621904164209895)	('model2-model4', 0.7350091496536051)	('model2-model5', 0.4836734619342282)	('model3-model4', 0.5465674041834371)	('model3-model5', 0.7965037790841336)	('model4-model5', 0.45362363987698917)
Sentence3814	('model1-model2', 0.6654581599902255)	('model1-model3', 0.8571817324793919)	('model1-model4', 0.7396002616336389)	('model1-model5', 0.8059779150822928)	('model2-model3', 0.868149251139349)	('model2-model4', 0.7997811725068923)	('model2-model5', 0.8269607494460394)	('model3-model4', 0.7783765290425712)	('model3-model5', 0.9235676539744002)	('model4-model5', 0.721750317577707)
Sentence3815	('model1-model2', 0.9771417193617439)	('model1-model3', 0.9454728325656234)	('model1-model4', 0.9871352947927471)	('model1-model5', 0.977655454471945)	('model2-model3', 0.9277694887357866)	('model2-model4', 0.9880650107915437)	('model2-model5', 0.9781246609507903)	('model3-model4', 0.9503897790397425)	('model3-model5', 0.9478606139443836)	('model4-model5', 0.9933010038618691)
Sentence3816	('model1-model2', 0.974207240601196)	('model1-model3', 0.9836628449792095)	('model1-model4', 0.9687144394535517)	('model1-model5', 0.9775278510551386)	('model2-model3', 0.9928088372754212)	('model2-model4', 0.9896448753008916)	('model2-model5', 0.9778622586795601)	('model3-model4', 0.984803324023107)	('model3-model5', 0.9730116791716117)	('model4-model5', 0.9718491900273114)
Sentence3817	('model1-model2', 0.9806697865929467)	('model1-model3', 0.987404883307269)	('model1-model4', 0.9820730458024276)	('model1-model5', 0.976294292834855)	('model2-model3', 0.9888017499103836)	('model2-model4', 0.9775171470246815)	('model2-model5', 0.9857556785228813)	('model3-model4', 0.990662591381098)	('model3-model5', 0.9924760035121235)	('model4-model5', 0.9909793997215429)
Sentence3818	('model1-model2', 0.9030460063490152)	('model1-model3', 0.9376059467404076)	('model1-model4', 0.9755944283744964)	('model1-model5', 0.9846698837979413)	('model2-model3', 0.9090126572371734)	('model2-model4', 0.9073490439587413)	('model2-model5', 0.9055257248958619)	('model3-model4', 0.9272288662415921)	('model3-model5', 0.941186105842668)	('model4-model5', 0.9715820249498618)
Sentence3819	('model1-model2', 0.5393063253058072)	('model1-model3', 0.5455882204079829)	('model1-model4', 0.5560704008492346)	('model1-model5', 0.504434869052279)	('model2-model3', 0.9798156717863502)	('model2-model4', 0.9716276692988859)	('model2-model5', 0.9718222171633193)	('model3-model4', 0.9796164385344459)	('model3-model5', 0.9802406631879271)	('model4-model5', 0.989921599016499)
Sentence3820	('model1-model2', 0.5983878651102073)	('model1-model3', 0.5760894120730964)	('model1-model4', 0.6227527105506832)	('model1-model5', 0.578573711611978)	('model2-model3', 0.9671182894822172)	('model2-model4', 0.9861910835929655)	('model2-model5', 0.990345612883879)	('model3-model4', 0.9726754036173881)	('model3-model5', 0.9750659715459545)	('model4-model5', 0.9806611892738394)
Sentence3821	('model1-model2', 0.9600548964485822)	('model1-model3', 0.972630054895578)	('model1-model4', 0.9660364945979987)	('model1-model5', 0.9770775856250429)	('model2-model3', 0.9494224090003061)	('model2-model4', 0.9568447910310709)	('model2-model5', 0.9782861341685073)	('model3-model4', 0.9489568167376691)	('model3-model5', 0.9653727699144535)	('model4-model5', 0.9632838931208739)
Sentence3822	('model1-model2', 0.5640962245516231)	('model1-model3', 0.6973240106737103)	('model1-model4', 0.8390244654188748)	('model1-model5', 0.8366859642528836)	('model2-model3', 0.9178013005038824)	('model2-model4', 0.5132879545713868)	('model2-model5', 0.7876563333195217)	('model3-model4', 0.6523923386634748)	('model3-model5', 0.8727680894321436)	('model4-model5', 0.7969850595746354)
Sentence3823	('model1-model2', 0.893819357296686)	('model1-model3', 0.9473729613780998)	('model1-model4', 0.8725379440277173)	('model1-model5', 0.9074425108007845)	('model2-model3', 0.9274260335029677)	('model2-model4', 0.9791666666666669)	('model2-model5', 0.8172694126965067)	('model3-model4', 0.9001487972234686)	('model3-model5', 0.8374357893586236)	('model4-model5', 0.8350361390594743)
Sentence3824	('model1-model2', 0.9754653380911728)	('model1-model3', 0.9756226323624227)	('model1-model4', 0.9830368733500943)	('model1-model5', 0.9804349902177518)	('model2-model3', 0.9882610270643344)	('model2-model4', 0.9724764546994938)	('model2-model5', 0.978808539989838)	('model3-model4', 0.970254389435377)	('model3-model5', 0.9791466701215622)	('model4-model5', 0.9810311012396503)
Sentence3825	('model1-model2', 0.9172025827290332)	('model1-model3', 0.919310150836783)	('model1-model4', 0.8863586881253508)	('model1-model5', 0.2407717061715384)	('model2-model3', 0.9309453642261825)	('model2-model4', 0.9496745048111586)	('model2-model5', 0.24576957615571215)	('model3-model4', 0.9114303418041687)	('model3-model5', 0.2727272727272727)	('model4-model5', 0.31330417999518295)
Sentence3826	('model1-model2', 0.9341753379615063)	('model1-model3', 0.8812694854811828)	('model1-model4', 0.9300765081751262)	('model1-model5', 0.9010349825813992)	('model2-model3', 0.9350581204927105)	('model2-model4', 0.9170672438028018)	('model2-model5', 0.9627969740085428)	('model3-model4', 0.9063269671749657)	('model3-model5', 0.95533157078485)	('model4-model5', 0.9405542813900931)
Sentence3827	('model1-model2', 0.9581993303105023)	('model1-model3', 1.0)	('model1-model4', 0.9503743569649014)	('model1-model5', 0.9812952137239986)	('model2-model3', 0.9581993303105023)	('model2-model4', 0.9424484812650854)	('model2-model5', 0.9549505983993305)	('model3-model4', 0.9503743569649014)	('model3-model5', 0.9812952137239986)	('model4-model5', 0.9794453913548958)
Sentence3828	('model1-model2', 0.986758164783256)	('model1-model3', 0.9893845624872747)	('model1-model4', 0.991695144152552)	('model1-model5', 0.9929809357040966)	('model2-model3', 0.9829716297742952)	('model2-model4', 0.9802363028111873)	('model2-model5', 0.9835671733289872)	('model3-model4', 0.9956956757476139)	('model3-model5', 0.9963548642287046)	('model4-model5', 0.9976729175381707)
Sentence3829	('model1-model2', 0.5800370620404672)	('model1-model3', 0.33801476458206275)	('model1-model4', 0.7315639829779115)	('model1-model5', 0.5422998129065968)	('model2-model3', 0.9242554677693394)	('model2-model4', 0.7180296388142401)	('model2-model5', 0.9432048439285056)	('model3-model4', 0.4822110248920824)	('model3-model5', 0.8744448057908792)	('model4-model5', 0.6921088961248981)
Sentence3830	('model1-model2', 0.9585144756340407)	('model1-model3', 0.9831920802501751)	('model1-model4', 1.0)	('model1-model5', 1.0)	('model2-model3', 0.9284766908852594)	('model2-model4', 0.9585144756340407)	('model2-model5', 0.9585144756340407)	('model3-model4', 0.9831920802501751)	('model3-model5', 0.9831920802501751)	('model4-model5', 1.0)
Sentence3831	('model1-model2', 1.0000000000000002)	('model1-model3', 0.9983646759294879)	('model1-model4', 1.0000000000000002)	('model1-model5', 1.0000000000000002)	('model2-model3', 0.9983646759294879)	('model2-model4', 1.0000000000000002)	('model2-model5', 1.0000000000000002)	('model3-model4', 0.9983646759294879)	('model3-model5', 0.9983646759294879)	('model4-model5', 1.0000000000000002)
Sentence3832	('model1-model2', 0.974200919651993)	('model1-model3', 0.9747912496738335)	('model1-model4', 0.9764672918705588)	('model1-model5', 0.9836636533816238)	('model2-model3', 0.9708287826126656)	('model2-model4', 0.9814745506948463)	('model2-model5', 0.985841147037079)	('model3-model4', 0.9668415633885691)	('model3-model5', 0.9715277119678335)	('model4-model5', 0.9974582831032488)
Sentence3833	('model1-model2', 0.9760996428349586)	('model1-model3', 0.9840927060907025)	('model1-model4', 0.9743453032158044)	('model1-model5', 0.9747622914300984)	('model2-model3', 0.9805327267079477)	('model2-model4', 0.9859839649868357)	('model2-model5', 0.9946729344377215)	('model3-model4', 0.9928267847532348)	('model3-model5', 0.9823235697349971)	('model4-model5', 0.9871360904811111)
Sentence3834	('model1-model2', 0.9995148411280406)	('model1-model3', 0.9973917725425344)	('model1-model4', 0.9993339992601225)	('model1-model5', 0.9979824266632986)	('model2-model3', 0.9979544505271252)	('model2-model4', 0.998822020864018)	('model2-model5', 0.9994757389377911)	('model3-model4', 0.9980564788959186)	('model3-model5', 0.997512875178756)	('model4-model5', 0.9972624399327988)
Sentence3835	('model1-model2', 0.9531205737224311)	('model1-model3', 0.8371204187031223)	('model1-model4', 0.9726260597637314)	('model1-model5', 0.9359022430999688)	('model2-model3', 0.86183864779599)	('model2-model4', 0.9712800013206727)	('model2-model5', 0.9288003431988533)	('model3-model4', 0.8121025595926888)	('model3-model5', 0.7504726577907019)	('model4-model5', 0.966303338297912)
Sentence3836	('model1-model2', 0.9762647097509745)	('model1-model3', 0.954992043904853)	('model1-model4', 0.9607542768511649)	('model1-model5', 0.9670131869921909)	('model2-model3', 0.9596940840658046)	('model2-model4', 0.9828297089841944)	('model2-model5', 0.9660157517736984)	('model3-model4', 0.9681686578154078)	('model3-model5', 0.9602564767407645)	('model4-model5', 0.9580475708528929)
Sentence3837	('model1-model2', 0.9987828464958219)	('model1-model3', 0.9911693045445926)	('model1-model4', 0.9989224004491114)	('model1-model5', 0.9777750294196944)	('model2-model3', 0.9937731406584563)	('model2-model4', 0.9996101258615311)	('model2-model5', 0.9814353750550474)	('model3-model4', 0.9937423534171309)	('model3-model5', 0.9850966432636152)	('model4-model5', 0.9793660913906103)
Sentence3838	('model1-model2', 0.9190382087023615)	('model1-model3', 0.9275537219313551)	('model1-model4', 0.8495393280127378)	('model1-model5', 0.9573981867895993)	('model2-model3', 0.9759826751675571)	('model2-model4', 0.8913268044522258)	('model2-model5', 0.9650647930336541)	('model3-model4', 0.9162355090301223)	('model3-model5', 0.961323984521686)	('model4-model5', 0.87857520799514)
Sentence3839	('model1-model2', 0.9874289482556453)	('model1-model3', 0.9888947653911208)	('model1-model4', 0.9944486967269589)	('model1-model5', 0.9868956414554968)	('model2-model3', 0.9861172041814515)	('model2-model4', 0.9878460548453322)	('model2-model5', 0.9852328995374577)	('model3-model4', 0.9932244960010774)	('model3-model5', 0.9853269517390205)	('model4-model5', 0.9914839522286024)
Sentence3840	('model1-model2', 0.9949017897174491)	('model1-model3', 0.9798647966957488)	('model1-model4', 0.9985416833825828)	('model1-model5', 0.9835123433173867)	('model2-model3', 0.9832495473013899)	('model2-model4', 0.9944182408238956)	('model2-model5', 0.9891758767055406)	('model3-model4', 0.977523054171419)	('model3-model5', 0.9817678157959778)	('model4-model5', 0.9819273093576759)
Sentence3841	('model1-model2', 0.9734027992935533)	('model1-model3', 0.9870017304222223)	('model1-model4', 0.7811831636933134)	('model1-model5', 0.7076777227477091)	('model2-model3', 0.9481002647321337)	('model2-model4', 0.7425035527741655)	('model2-model5', 0.6487640520856568)	('model3-model4', 0.8388718009910269)	('model3-model5', 0.7638999695435067)	('model4-model5', 0.8951391726317824)
Sentence3842	('model1-model2', 0.9777208482184464)	('model1-model3', 0.9929643055896333)	('model1-model4', 0.8944054136800923)	('model1-model5', 0.9915368439547209)	('model2-model3', 0.9591277309244738)	('model2-model4', 0.8771850673513006)	('model2-model5', 0.9794153146929261)	('model3-model4', 0.8775306631024613)	('model3-model5', 0.9727491151536329)	('model4-model5', 0.9226896851612499)
Sentence3843	('model1-model2', 0.9882653870858735)	('model1-model3', 0.9685932927608026)	('model1-model4', 0.9567242955336377)	('model1-model5', 0.957816388922246)	('model2-model3', 0.9461800358118643)	('model2-model4', 0.9149644189420154)	('model2-model5', 0.9389895188091939)	('model3-model4', 0.9763275239813745)	('model3-model5', 0.994367396802504)	('model4-model5', 0.9672528103164736)
Sentence3844	('model1-model2', 0.9811219085182864)	('model1-model3', 0.9808090340387201)	('model1-model4', 0.9552841577653101)	('model1-model5', 0.2537729606626882)	('model2-model3', 0.9876250314077435)	('model2-model4', 0.9636024022386936)	('model2-model5', 0.21842601416525947)	('model3-model4', 0.9703615452881004)	('model3-model5', 0.2326700202988444)	('model4-model5', 0.28435556229583564)
Sentence3845	('model1-model2', 0.974148331665337)	('model1-model3', 0.9701454117505767)	('model1-model4', 0.9665534311278053)	('model1-model5', 0.9769858211922445)	('model2-model3', 0.9935500826514898)	('model2-model4', 0.9665006018822117)	('model2-model5', 0.9872872524844244)	('model3-model4', 0.9689175751513962)	('model3-model5', 0.9837705792482262)	('model4-model5', 0.9786851611369053)
Sentence3846	('model1-model2', 0.9029720673913392)	('model1-model3', 0.8598172563316663)	('model1-model4', 0.8071012025448024)	('model1-model5', 0.9157015435010397)	('model2-model3', 0.9262208009814324)	('model2-model4', 0.7457936196342149)	('model2-model5', 0.9898058004339364)	('model3-model4', 0.8394287238042243)	('model3-model5', 0.9331389496316869)	('model4-model5', 0.810007170722069)
Sentence3847	('model1-model2', 0.986722246955242)	('model1-model3', 0.9989343436698463)	('model1-model4', 0.9930841256725107)	('model1-model5', 0.9929967743895235)	('model2-model3', 0.9893113254701482)	('model2-model4', 0.9907714599956903)	('model2-model5', 0.9817364918065663)	('model3-model4', 0.9953576788774438)	('model3-model5', 0.9935125400781053)	('model4-model5', 0.9935166759381961)
Sentence3848	('model1-model2', 0.9736392111361165)	('model1-model3', 0.9926386088140136)	('model1-model4', 0.7043006638391804)	('model1-model5', 0.9769908464935787)	('model2-model3', 0.9781215711837213)	('model2-model4', 0.7349058478286945)	('model2-model5', 0.9692383670553375)	('model3-model4', 0.6720238848021152)	('model3-model5', 0.9796735547990478)	('model4-model5', 0.7017116794056921)
Sentence3849	('model1-model2', 0.9972255215240253)	('model1-model3', 0.996300547408985)	('model1-model4', 0.9918486025810024)	('model1-model5', 0.9972849427227746)	('model2-model3', 0.999498456621538)	('model2-model4', 0.9957758334157034)	('model2-model5', 0.9969583129853676)	('model3-model4', 0.9975007611248424)	('model3-model5', 0.99500542301654)	('model4-model5', 0.9909620745393275)
Sentence3850	('model1-model2', 0.9301443647766957)	('model1-model3', 0.9055372604758403)	('model1-model4', 0.8567860859069464)	('model1-model5', 0.9429047137511471)	('model2-model3', 0.9391844480835343)	('model2-model4', 0.8816552712460902)	('model2-model5', 0.9270760539238553)	('model3-model4', 0.9400193421607682)	('model3-model5', 0.924580482555143)	('model4-model5', 0.8691235369861712)
Sentence3851	('model1-model2', 0.9514054938842341)	('model1-model3', 0.9818884754530983)	('model1-model4', 0.9585369598759746)	('model1-model5', 0.985723977310337)	('model2-model3', 0.9715688563250959)	('model2-model4', 0.979893094266143)	('model2-model5', 0.9715688563250959)	('model3-model4', 0.9736770630616433)	('model3-model5', 0.9965870307167235)	('model4-model5', 0.9736770630616433)
Sentence3852	('model1-model2', 0.9429729011332525)	('model1-model3', 0.9842835144841378)	('model1-model4', 0.9184732848455136)	('model1-model5', 0.9428412407945719)	('model2-model3', 0.9751611969920908)	('model2-model4', 0.9799578870122228)	('model2-model5', 0.9694632053490082)	('model3-model4', 0.9622995418076771)	('model3-model5', 0.966121733377168)	('model4-model5', 0.9725121044999085)
Sentence3853	('model1-model2', 0.9509610523449018)	('model1-model3', 0.9389259845696561)	('model1-model4', 0.9415204678362573)	('model1-model5', 0.9584984286127509)	('model2-model3', 0.9786886062190119)	('model2-model4', 0.9106846583150539)	('model2-model5', 0.9509261053976646)	('model3-model4', 0.8687930897983658)	('model3-model5', 0.917755998440984)	('model4-model5', 0.9771542600968611)
Sentence3854	('model1-model2', 0.9963980072059784)	('model1-model3', 1.0)	('model1-model4', 0.9943823872992688)	('model1-model5', 0.9947457712653439)	('model2-model3', 0.9963980072059784)	('model2-model4', 0.9917040947249601)	('model2-model5', 0.9954736269412082)	('model3-model4', 0.9943823872992688)	('model3-model5', 0.9947457712653439)	('model4-model5', 0.9894387298481874)
Sentence3855	('model1-model2', 0.9814037780276639)	('model1-model3', 0.9924198710779281)	('model1-model4', 0.9245970925252943)	('model1-model5', 0.9671048044886339)	('model2-model3', 0.9857643562720023)	('model2-model4', 0.9236368612577756)	('model2-model5', 0.9909837318109455)	('model3-model4', 0.9201492428499983)	('model3-model5', 0.9719579334784356)	('model4-model5', 0.9154822280831889)
Sentence3856	('model1-model2', 0.994261527243202)	('model1-model3', 0.9919686496063278)	('model1-model4', 0.994261527243202)	('model1-model5', 0.992725419941736)	('model2-model3', 0.9983193989487021)	('model2-model4', 1.0)	('model2-model5', 0.9969140153433143)	('model3-model4', 0.9983193989487021)	('model3-model5', 0.9942052520384939)	('model4-model5', 0.9969140153433143)
Sentence3857	('model1-model2', 0.8830878571701283)	('model1-model3', 0.8509962667943987)	('model1-model4', 0.8728662257640963)	('model1-model5', 0.827428803784121)	('model2-model3', 0.9029159295755795)	('model2-model4', 0.994640628755649)	('model2-model5', 0.8896001756654184)	('model3-model4', 0.9074610484864004)	('model3-model5', 0.8524441680919902)	('model4-model5', 0.8750553236112308)
